Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,TaxonCode,Previously_Obs
ANTI,,,ANTI-0181,Grassland,2018,2018-06-26,09:10:00,09:20:00,Elizabeth Oswald,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,24.7999992370605,51.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,95286.0,False
ANTI,,,ANTI-0181,Grassland,2018,2018-06-26,09:10:00,09:20:00,Elizabeth Oswald,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,24.7999992370605,51.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,95286.0,False
ANTI,,,ANTI-0181,Grassland,2018,2018-06-26,09:10:00,09:20:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,24.7999992370605,51.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94257.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,94228.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,7.5 - 10 min,Visualization,50 - 100 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,94228.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Male,Baltimore Oriole,Icterus galbula,179083.0,,BAOR,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,93655.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,,EABL,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,87184.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,95286.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,82737.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,82737.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,82737.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179034.0,,EAME,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,93601.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,,BGGN,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,88038.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,84781.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,94257.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,,AMRO,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,87136.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Female,Baltimore Oriole,Icterus galbula,179083.0,,BAOR,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,93655.0,False
ANTI,,,ANTI-0183,Grassland,2018,2018-06-26,09:38:00,09:48:00,Elizabeth Oswald,2,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Unidentified Crow,Corvus,179724.0,,UNCR,False,False,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,87098.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,82737.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Unidentified Chickadee,Poecile,553526.0,,UNCH,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,263793.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,88350.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,,DOWO,False,True,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,84936.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,,DOWO,False,True,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,84936.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Yellow-breasted Chat,Icteria virens,178964.0,,YBCH,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,92730.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,,EAWP,False,True,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,85846.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,95286.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,83867.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,,WBNU,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,90935.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,83803.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,88350.0,False
ANTI,,,ANTI-0182,Grassland,2018,2018-06-26,09:24:00,09:34:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,94228.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,,TRES,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,87391.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,,TRES,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,87391.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,,NOMO,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,88394.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,,AMCR,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,87106.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,94215.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,,TRES,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,87391.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,,TRES,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,87391.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Fish Crow,Corvus ossifragus,179737.0,,FICR,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,87112.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,84790.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,2.5 - 5 min,Visualization,50 - 100 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,,EABL,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,87184.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,84781.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,83867.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,,TRES,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,87391.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,84781.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,,TRES,False,False,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,87391.0,False
ANTI,,,ANTI-0174,Grassland,2018,2018-06-26,09:55:00,10:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,25.6000003814697,39.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,94257.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,84790.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,83803.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,,AMCR,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,87106.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94228.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,83867.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,,ETTI,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,266957.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,94257.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,82737.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,82737.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,94228.0,False
ANTI,,,ANTI-0137,Grassland,2018,2018-06-26,05:46:00,05:56:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,15.8000001907349,79.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,83867.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,94228.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,94257.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Northern Parula,Setophaga americana,950033.0,,NOPA,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,890949.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,,EAKI,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,85757.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,,NOMO,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,88394.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,,CEDW,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,88296.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,,HOWR,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,88306.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,,HOWR,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,88306.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,84790.0,False
ANTI,,,ANTI-0138,Grassland,2018,2018-06-26,06:03:00,06:13:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,,EABL,False,False,16.5,78.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,87184.0,False
